provincia,municipio,estacion,magnitud,contaminante,punto_muestreo,nombre_estacion,ano,mes,dia,hora,valor,validacion,fecha,dia_semana,es_fin_semana
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,10,5,V,2026-05-15 10:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,10,11,V,2026-05-15 10:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,10,4,V,2026-05-15 10:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,11,10,V,2026-05-15 11:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,11,15,V,2026-05-15 11:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,11,4,V,2026-05-15 11:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,11,9,V,2026-05-15 11:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,11,5,V,2026-05-15 11:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,12,8,V,2026-05-15 12:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,12,12,V,2026-05-15 12:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,12,3,V,2026-05-15 12:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,12,7,V,2026-05-15 12:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,12,5,V,2026-05-15 12:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,13,5,V,2026-05-15 13:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,13,17,V,2026-05-15 13:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,13,5,V,2026-05-15 13:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,13,9,V,2026-05-15 13:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,13,3,V,2026-05-15 13:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,14,18,V,2026-05-15 14:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,14,15,V,2026-05-15 14:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,14,3,V,2026-05-15 14:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,14,10,V,2026-05-15 14:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,14,5,V,2026-05-15 14:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,15,5,V,2026-05-15 15:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,15,18,V,2026-05-15 15:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,15,5,V,2026-05-15 15:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,15,10,V,2026-05-15 15:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,15,1,V,2026-05-15 15:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,16,15,V,2026-05-15 16:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,16,10,V,2026-05-15 16:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,16,2,V,2026-05-15 16:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,16,7,V,2026-05-15 16:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,16,6,V,2026-05-15 16:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,17,17,V,2026-05-15 17:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,17,12,V,2026-05-15 17:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,17,3,V,2026-05-15 17:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,17,8,V,2026-05-15 17:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,17,6,V,2026-05-15 17:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,18,9,V,2026-05-15 18:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,18,19,V,2026-05-15 18:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,18,6,V,2026-05-15 18:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,18,10,V,2026-05-15 18:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,18,3,V,2026-05-15 18:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,19,10,V,2026-05-15 19:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,19,15,V,2026-05-15 19:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,19,3,V,2026-05-15 19:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,19,11,V,2026-05-15 19:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,19,6,V,2026-05-15 19:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,20,7,V,2026-05-15 20:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,20,14,V,2026-05-15 20:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,20,2,V,2026-05-15 20:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,20,11,V,2026-05-15 20:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,20,4,V,2026-05-15 20:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,21,4,V,2026-05-15 21:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,21,15,V,2026-05-15 21:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,21,1,V,2026-05-15 21:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,21,14,V,2026-05-15 21:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,21,3,V,2026-05-15 21:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,22,6,V,2026-05-15 22:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,22,13,V,2026-05-15 22:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,22,0,V,2026-05-15 22:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,22,13,V,2026-05-15 22:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,22,3,V,2026-05-15 22:00:00,4,False
28,79,50,10,PM10,28079050_10_47,Plaza Castilla,2026,5,15,23,6,V,2026-05-15 23:00:00,4,False
28,79,50,12,NOx,28079050_12_8,Plaza Castilla,2026,5,15,23,15,V,2026-05-15 23:00:00,4,False
28,79,50,7,NO,28079050_7_8,Plaza Castilla,2026,5,15,23,0,V,2026-05-15 23:00:00,4,False
28,79,50,8,NO2,28079050_8_8,Plaza Castilla,2026,5,15,23,14,V,2026-05-15 23:00:00,4,False
28,79,50,9,PM2.5,28079050_9_47,Plaza Castilla,2026,5,15,23,3,V,2026-05-15 23:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,0,12,V,2026-05-15 00:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,0,12,V,2026-05-15 00:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,0,2,V,2026-05-15 00:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,0,10,V,2026-05-15 00:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,0,9,V,2026-05-15 00:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,1,13,V,2026-05-15 01:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,1,8,V,2026-05-15 01:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,1,2,V,2026-05-15 01:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,1,5,V,2026-05-15 01:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,1,9,V,2026-05-15 01:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,2,10,V,2026-05-15 02:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,2,5,V,2026-05-15 02:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,2,2,V,2026-05-15 02:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,2,3,V,2026-05-15 02:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,2,6,V,2026-05-15 02:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,3,15,V,2026-05-15 03:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,3,4,V,2026-05-15 03:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,3,1,V,2026-05-15 03:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,3,1,V,2026-05-15 03:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,3,11,V,2026-05-15 03:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,4,9,V,2026-05-15 04:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,4,2,V,2026-05-15 04:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,4,1,V,2026-05-15 04:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,4,1,V,2026-05-15 04:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,4,8,V,2026-05-15 04:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,5,10,V,2026-05-15 05:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,5,7,V,2026-05-15 05:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,5,2,V,2026-05-15 05:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,5,5,V,2026-05-15 05:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,5,8,V,2026-05-15 05:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,6,4,V,2026-05-15 06:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,6,11,V,2026-05-15 06:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,6,4,V,2026-05-15 06:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,6,5,V,2026-05-15 06:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,6,4,V,2026-05-15 06:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,7,10,V,2026-05-15 07:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,7,12,V,2026-05-15 07:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,7,3,V,2026-05-15 07:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,7,8,V,2026-05-15 07:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,7,6,V,2026-05-15 07:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,8,13,V,2026-05-15 08:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,8,13,V,2026-05-15 08:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,8,2,V,2026-05-15 08:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,8,9,V,2026-05-15 08:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,8,8,V,2026-05-15 08:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,9,14,V,2026-05-15 09:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,9,10,V,2026-05-15 09:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,9,3,V,2026-05-15 09:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,9,6,V,2026-05-15 09:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,9,7,V,2026-05-15 09:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,10,10,V,2026-05-15 10:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,10,10,V,2026-05-15 10:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,10,2,V,2026-05-15 10:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,10,7,V,2026-05-15 10:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,10,6,V,2026-05-15 10:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,11,8,V,2026-05-15 11:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,11,16,V,2026-05-15 11:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,11,5,V,2026-05-15 11:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,11,9,V,2026-05-15 11:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,11,4,V,2026-05-15 11:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,12,9,V,2026-05-15 12:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,12,13,V,2026-05-15 12:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,12,4,V,2026-05-15 12:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,12,7,V,2026-05-15 12:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,12,5,V,2026-05-15 12:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,13,4,V,2026-05-15 13:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,13,22,V,2026-05-15 13:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,13,7,V,2026-05-15 13:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,13,12,V,2026-05-15 13:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,13,4,V,2026-05-15 13:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,14,19,V,2026-05-15 14:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,14,20,V,2026-05-15 14:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,14,5,V,2026-05-15 14:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,14,12,V,2026-05-15 14:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,14,9,V,2026-05-15 14:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,15,18,V,2026-05-15 15:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,15,21,V,2026-05-15 15:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,15,6,V,2026-05-15 15:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,15,11,V,2026-05-15 15:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,15,12,V,2026-05-15 15:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,16,22,V,2026-05-15 16:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,16,16,V,2026-05-15 16:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,16,4,V,2026-05-15 16:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,16,9,V,2026-05-15 16:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,16,9,V,2026-05-15 16:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,17,9,V,2026-05-15 17:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,17,30,V,2026-05-15 17:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,17,9,V,2026-05-15 17:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,17,16,V,2026-05-15 17:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,17,4,V,2026-05-15 17:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,18,2,V,2026-05-15 18:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,18,30,V,2026-05-15 18:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,18,8,V,2026-05-15 18:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,18,17,V,2026-05-15 18:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,18,1,V,2026-05-15 18:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,19,14,V,2026-05-15 19:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,19,57,V,2026-05-15 19:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,19,18,V,2026-05-15 19:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,19,31,V,2026-05-15 19:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,19,7,V,2026-05-15 19:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,20,5,V,2026-05-15 20:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,20,43,V,2026-05-15 20:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,20,11,V,2026-05-15 20:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,20,27,V,2026-05-15 20:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,20,4,V,2026-05-15 20:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,21,19,V,2026-05-15 21:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,21,49,V,2026-05-15 21:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,21,8,V,2026-05-15 21:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,21,37,V,2026-05-15 21:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,21,10,V,2026-05-15 21:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,22,0,N,2026-05-15 22:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,22,50,V,2026-05-15 22:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,22,10,V,2026-05-15 22:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,22,35,V,2026-05-15 22:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,22,0,N,2026-05-15 22:00:00,4,False
28,79,56,10,PM10,28079056_10_47,Plaza Elíptica,2026,5,15,23,12,V,2026-05-15 23:00:00,4,False
28,79,56,12,NOx,28079056_12_8,Plaza Elíptica,2026,5,15,23,37,V,2026-05-15 23:00:00,4,False
28,79,56,7,NO,28079056_7_8,Plaza Elíptica,2026,5,15,23,6,V,2026-05-15 23:00:00,4,False
28,79,56,8,NO2,28079056_8_8,Plaza Elíptica,2026,5,15,23,27,V,2026-05-15 23:00:00,4,False
28,79,56,9,PM2.5,28079056_9_47,Plaza Elíptica,2026,5,15,23,7,V,2026-05-15 23:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,0,6,V,2026-05-15 00:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,0,12,V,2026-05-15 00:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,0,0,V,2026-05-15 00:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,0,12,V,2026-05-15 00:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,0,3,V,2026-05-15 00:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,1,8,V,2026-05-15 01:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,1,8,V,2026-05-15 01:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,1,0,V,2026-05-15 01:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,1,8,V,2026-05-15 01:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,1,2,V,2026-05-15 01:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,2,6,V,2026-05-15 02:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,2,8,V,2026-05-15 02:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,2,1,V,2026-05-15 02:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,2,7,V,2026-05-15 02:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,2,2,V,2026-05-15 02:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,3,5,V,2026-05-15 03:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,3,5,V,2026-05-15 03:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,3,0,V,2026-05-15 03:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,3,5,V,2026-05-15 03:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,3,2,V,2026-05-15 03:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,4,4,V,2026-05-15 04:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,4,5,V,2026-05-15 04:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,4,0,V,2026-05-15 04:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,4,5,V,2026-05-15 04:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,4,2,V,2026-05-15 04:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,5,4,V,2026-05-15 05:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,5,5,V,2026-05-15 05:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,5,0,V,2026-05-15 05:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,5,5,V,2026-05-15 05:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,5,2,V,2026-05-15 05:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,6,4,V,2026-05-15 06:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,6,6,V,2026-05-15 06:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,6,0,V,2026-05-15 06:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,6,6,V,2026-05-15 06:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,6,2,V,2026-05-15 06:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,7,5,V,2026-05-15 07:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,7,7,V,2026-05-15 07:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,7,0,V,2026-05-15 07:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,7,6,V,2026-05-15 07:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,7,2,V,2026-05-15 07:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,8,5,V,2026-05-15 08:00:00,4,False
28,79,4,12,NOx,28079004_12_8,Plaza de España,2026,5,15,8,7,V,2026-05-15 08:00:00,4,False
28,79,4,7,NO,28079004_7_8,Plaza de España,2026,5,15,8,1,V,2026-05-15 08:00:00,4,False
28,79,4,8,NO2,28079004_8_8,Plaza de España,2026,5,15,8,6,V,2026-05-15 08:00:00,4,False
28,79,4,9,PM2.5,28079004_9_A,Plaza de España,2026,5,15,8,2,V,2026-05-15 08:00:00,4,False
28,79,4,10,PM10,28079004_10_A,Plaza de España,2026,5,15,9,7,V,2026-05-15 09:00:00,4,False
